timestamp,electricity_demand,temperature_2m,hour,day,month,day_of_week
2022-01-01 05:00:00+00:00,15156,11.0585,5,1,1,5
2022-01-01 06:00:00+00:00,14503,11.0585,6,1,1,5
2022-01-01 07:00:00+00:00,13924,11.1085005,7,1,1,5
2022-01-01 08:00:00+00:00,13477,11.2585,8,1,1,5
2022-01-01 09:00:00+00:00,13200,11.3085,9,1,1,5
2022-01-01 10:00:00+00:00,13089,11.5085,10,1,1,5
2022-01-01 11:00:00+00:00,13188,11.6085005,11,1,1,5
2022-01-01 12:00:00+00:00,13495,11.8585005,12,1,1,5
2022-01-01 13:00:00+00:00,13824,12.1085005,13,1,1,5
2022-01-01 14:00:00+00:00,14211,12.0585,14,1,1,5
2022-01-01 15:00:00+00:00,14768,11.3085,15,1,1,5
2022-01-01 16:00:00+00:00,15331,10.6085005,16,1,1,5
2022-01-01 17:00:00+00:00,15717,10.2585,17,1,1,5
2022-01-01 18:00:00+00:00,15992,9.8085,18,1,1,5
2022-01-01 19:00:00+00:00,16079,9.908501,19,1,1,5
2022-01-01 20:00:00+00:00,16051,9.408501,20,1,1,5
2022-01-01 21:00:00+00:00,16221,9.158501,21,1,1,5
2022-01-01 22:00:00+00:00,16836,8.7585,22,1,1,5
2022-01-01 23:00:00+00:00,17483,8.4585,23,1,1,5
2022-01-02 00:00:00+00:00,17360,9.2085,0,2,1,6
2022-01-02 01:00:00+00:00,17016,8.5085,1,2,1,6
2022-01-02 02:00:00+00:00,16644,8.158501,2,2,1,6
2022-01-02 03:00:00+00:00,16149,7.8585,3,2,1,6
2022-01-02 04:00:00+00:00,15514,7.8085,4,2,1,6
2022-01-02 05:00:00+00:00,14747,8.0085,5,2,1,6
2022-01-02 06:00:00+00:00,14087,7.7085,6,2,1,6
2022-01-02 07:00:00+00:00,13603,8.0585,7,2,1,6
2022-01-02 08:00:00+00:00,13315,9.0585,8,2,1,6
2022-01-02 09:00:00+00:00,13147,10.1085005,9,2,1,6
2022-01-02 10:00:00+00:00,13138,10.3085,10,2,1,6
2022-01-02 11:00:00+00:00,13349,10.2585,11,2,1,6
2022-01-02 12:00:00+00:00,13777,11.7085,12,2,1,6
2022-01-02 13:00:00+00:00,14306,11.0085,13,2,1,6
2022-01-02 14:00:00+00:00,14903,10.7585,14,2,1,6
2022-01-02 15:00:00+00:00,15575,10.6085005,15,2,1,6
2022-01-02 16:00:00+00:00,16254,10.3085,16,2,1,6
2022-01-02 17:00:00+00:00,16717,10.3085,17,2,1,6
2022-01-02 18:00:00+00:00,16974,11.0585,18,2,1,6
2022-01-02 19:00:00+00:00,16982,10.6085005,19,2,1,6
2022-01-02 20:00:00+00:00,17072,10.158501,20,2,1,6
2022-01-02 21:00:00+00:00,17312,10.0085,21,2,1,6
2022-01-02 22:00:00+00:00,18050,10.1085005,22,2,1,6
2022-01-02 23:00:00+00:00,18912,9.158501,23,2,1,6
2022-01-03 00:00:00+00:00,18872,8.7585,0,3,1,0
2022-01-03 01:00:00+00:00,18554,8.8585005,1,3,1,0
2022-01-03 02:00:00+00:00,18104,8.658501,2,3,1,0
2022-01-03 03:00:00+00:00,17483,9.3585005,3,3,1,0
2022-01-03 04:00:00+00:00,16601,8.6085005,4,3,1,0
2022-01-03 05:00:00+00:00,15733,8.4585,5,3,1,0
2022-01-03 06:00:00+00:00,15119,8.1085005,6,3,1,0
2022-01-03 07:00:00+00:00,14730,8.0585,7,3,1,0
2022-01-03 08:00:00+00:00,14552,7.6085,8,3,1,0
2022-01-03 09:00:00+00:00,14604,8.1085005,9,3,1,0
2022-01-03 10:00:00+00:00,14914,8.3085,10,3,1,0
2022-01-03 11:00:00+00:00,15743,8.8085,11,3,1,0
2022-01-03 12:00:00+00:00,17178,9.3585005,12,3,1,0
2022-01-03 13:00:00+00:00,18461,9.658501,13,3,1,0
2022-01-03 14:00:00+00:00,19169,9.1085005,14,3,1,0
2022-01-03 15:00:00+00:00,19675,8.408501,15,3,1,0
2022-01-03 16:00:00+00:00,20056,8.0085,16,3,1,0
2022-01-03 17:00:00+00:00,20180,7.7085,17,3,1,0
2022-01-03 18:00:00+00:00,20226,7.1085,18,3,1,0
2022-01-03 19:00:00+00:00,20179,6.8585,19,3,1,0
2022-01-03 20:00:00+00:00,20192,6.7085,20,3,1,0
2022-01-03 21:00:00+00:00,20392,6.3585,21,3,1,0
2022-01-03 22:00:00+00:00,21033,6.0084996,22,3,1,0
2022-01-03 23:00:00+00:00,21923,6.4084997,23,3,1,0
2022-01-04 00:00:00+00:00,21759,7.2584996,0,4,1,1
2022-01-04 01:00:00+00:00,21310,6.9585,1,4,1,1
2022-01-04 02:00:00+00:00,20815,6.7584996,2,4,1,1
2022-01-04 03:00:00+00:00,19962,6.0084996,3,4,1,1
2022-01-04 04:00:00+00:00,18867,5.6085,4,4,1,1
2022-01-04 05:00:00+00:00,17828,5.6085,5,4,1,1
2022-01-04 06:00:00+00:00,17143,5.7584996,6,4,1,1
2022-01-04 07:00:00+00:00,16706,5.9585,7,4,1,1
2022-01-04 08:00:00+00:00,16423,6.1584997,8,4,1,1
2022-01-04 09:00:00+00:00,16349,6.6085,9,4,1,1
2022-01-04 10:00:00+00:00,16540,6.9084997,10,4,1,1
2022-01-04 11:00:00+00:00,17331,7.1085,11,4,1,1
2022-01-04 12:00:00+00:00,18662,6.3585,12,4,1,1
2022-01-04 13:00:00+00:00,19763,6.4084997,13,4,1,1
2022-01-04 14:00:00+00:00,20094,6.2584996,14,4,1,1
2022-01-04 15:00:00+00:00,19937,6.1085,15,4,1,1
2022-01-04 16:00:00+00:00,19619,5.4585,16,4,1,1
2022-01-04 17:00:00+00:00,19362,5.3085,17,4,1,1
2022-01-04 18:00:00+00:00,19093,5.4585,18,4,1,1
2022-01-04 19:00:00+00:00,18973,5.5585,19,4,1,1
2022-01-04 20:00:00+00:00,19054,5.7584996,20,4,1,1
2022-01-04 21:00:00+00:00,19495,5.2085,21,4,1,1
2022-01-04 22:00:00+00:00,20369,4.6584997,22,4,1,1
2022-01-04 23:00:00+00:00,21455,3.9085,23,4,1,1
2022-01-05 00:00:00+00:00,21277,4.1085,0,5,1,2
2022-01-05 01:00:00+00:00,20841,3.0585,1,5,1,2
2022-01-05 02:00:00+00:00,20159,3.6085,2,5,1,2
2022-01-05 03:00:00+00:00,19281,3.8085,3,5,1,2
2022-01-05 04:00:00+00:00,18168,3.6585,4,5,1,2
2022-01-05 05:00:00+00:00,17083,3.5085,5,5,1,2
2022-01-05 06:00:00+00:00,16369,3.1085,6,5,1,2
2022-01-05 07:00:00+00:00,15894,2.4585001,7,5,1,2
2022-01-05 08:00:00+00:00,15571,2.5585,8,5,1,2
2022-01-05 09:00:00+00:00,15515,2.9085,9,5,1,2
2022-01-05 10:00:00+00:00,15656,3.4585001,10,5,1,2
2022-01-05 11:00:00+00:00,16281,3.8085,11,5,1,2
2022-01-05 12:00:00+00:00,17531,3.8585,12,5,1,2
2022-01-05 13:00:00+00:00,18669,4.5585,13,5,1,2
2022-01-05 14:00:00+00:00,19113,4.2584996,14,5,1,2
2022-01-05 15:00:00+00:00,19372,3.7585,15,5,1,2
2022-01-05 16:00:00+00:00,19608,3.7085001,16,5,1,2
2022-01-05 17:00:00+00:00,19654,3.8085,17,5,1,2
2022-01-05 18:00:00+00:00,19583,4.0085,18,5,1,2
2022-01-05 19:00:00+00:00,19354,3.5585,19,5,1,2
2022-01-05 20:00:00+00:00,19256,3.5585,20,5,1,2
2022-01-05 21:00:00+00:00,19347,3.7585,21,5,1,2
2022-01-05 22:00:00+00:00,19857,3.6585,22,5,1,2
2022-01-05 23:00:00+00:00,20546,2.9585001,23,5,1,2
2022-01-06 00:00:00+00:00,20276,2.4085,0,6,1,3
2022-01-06 01:00:00+00:00,19765,2.3085,1,6,1,3
2022-01-06 02:00:00+00:00,19068,2.0085,2,6,1,3
2022-01-06 03:00:00+00:00,18241,1.2085,3,6,1,3
2022-01-06 04:00:00+00:00,17180,0.70849997,4,6,1,3
2022-01-06 05:00:00+00:00,16189,-0.24150002,5,6,1,3
2022-01-06 06:00:00+00:00,15532,-1.0914999,6,6,1,3
2022-01-06 07:00:00+00:00,15118,-1.5914999,7,6,1,3
2022-01-06 08:00:00+00:00,14905,-1.2915,8,6,1,3
2022-01-06 09:00:00+00:00,14853,-0.2915,9,6,1,3
2022-01-06 10:00:00+00:00,15110,0.5585,10,6,1,3
2022-01-06 11:00:00+00:00,15927,1.4085001,11,6,1,3
2022-01-06 12:00:00+00:00,17315,2.7085001,12,6,1,3
2022-01-06 13:00:00+00:00,18418,2.8085,13,6,1,3
2022-01-06 14:00:00+00:00,18959,2.0585,14,6,1,3
2022-01-06 15:00:00+00:00,19137,-1.0415,15,6,1,3
2022-01-06 16:00:00+00:00,19185,-2.1915,16,6,1,3
2022-01-06 17:00:00+00:00,19104,-2.9415,17,6,1,3
2022-01-06 18:00:00+00:00,18847,-2.4415,18,6,1,3
2022-01-06 19:00:00+00:00,18849,-1.8915,19,6,1,3
2022-01-06 20:00:00+00:00,18909,-1.9415,20,6,1,3
2022-01-06 21:00:00+00:00,19294,-2.0414999,21,6,1,3
2022-01-06 22:00:00+00:00,20100,-1.9415,22,6,1,3
2022-01-06 23:00:00+00:00,20960,-1.8414999,23,6,1,3
2022-01-07 00:00:00+00:00,20774,-1.4415,0,7,1,4
2022-01-07 01:00:00+00:00,20317,-1.4415,1,7,1,4
2022-01-07 02:00:00+00:00,19734,-1.5415,2,7,1,4
2022-01-07 03:00:00+00:00,18950,-1.3915,3,7,1,4
2022-01-07 04:00:00+00:00,17886,-1.3915,4,7,1,4
2022-01-07 05:00:00+00:00,16932,-0.99149996,5,7,1,4
2022-01-07 06:00:00+00:00,16247,-0.79150003,6,7,1,4
2022-01-07 07:00:00+00:00,15829,-0.7415,7,7,1,4
2022-01-07 08:00:00+00:00,15589,-0.19150001,8,7,1,4
2022-01-07 09:00:00+00:00,15554,0.9085,9,7,1,4
2022-01-07 10:00:00+00:00,15780,1.8585,10,7,1,4
2022-01-07 11:00:00+00:00,16454,2.5585,11,7,1,4
2022-01-07 12:00:00+00:00,17624,2.4085,12,7,1,4
2022-01-07 13:00:00+00:00,18707,2.5585,13,7,1,4
2022-01-07 14:00:00+00:00,19380,2.2585,14,7,1,4
2022-01-07 15:00:00+00:00,19821,2.0585,15,7,1,4
2022-01-07 16:00:00+00:00,20080,1.6085,16,7,1,4
2022-01-07 17:00:00+00:00,20085,1.5585,17,7,1,4
2022-01-07 18:00:00+00:00,20043,1.6085,18,7,1,4
2022-01-07 19:00:00+00:00,20024,1.4085001,19,7,1,4
2022-01-07 20:00:00+00:00,19991,0.95849997,20,7,1,4
2022-01-07 21:00:00+00:00,20091,1.0085,21,7,1,4
2022-01-07 22:00:00+00:00,20622,1.0585,22,7,1,4
2022-01-07 23:00:00+00:00,21463,0.4085,23,7,1,4
2022-01-08 00:00:00+00:00,21318,0.6085,0,8,1,5
2022-01-08 01:00:00+00:00,20892,0.6085,1,8,1,5
2022-01-08 02:00:00+00:00,20348,0.9085,2,8,1,5
2022-01-08 03:00:00+00:00,19626,0.6585,3,8,1,5
2022-01-08 04:00:00+00:00,18722,0.3585,4,8,1,5
2022-01-08 05:00:00+00:00,17843,0.4085,5,8,1,5
2022-01-08 06:00:00+00:00,17139,0.0585,6,8,1,5
2022-01-08 07:00:00+00:00,16711,-0.5915,7,8,1,5
2022-01-08 08:00:00+00:00,16442,-0.19150001,8,8,1,5
2022-01-08 09:00:00+00:00,16345,0.7585,9,8,1,5
2022-01-08 10:00:00+00:00,16389,1.6085,10,8,1,5
2022-01-08 11:00:00+00:00,16731,2.3585,11,8,1,5
2022-01-08 12:00:00+00:00,17413,2.1085,12,8,1,5
2022-01-08 13:00:00+00:00,18105,2.7585,13,8,1,5
2022-01-08 14:00:00+00:00,18704,2.6085,14,8,1,5
2022-01-08 15:00:00+00:00,18977,1.0085,15,8,1,5
2022-01-08 16:00:00+00:00,18979,0.008499999,16,8,1,5
2022-01-08 17:00:00+00:00,18808,-0.041500002,17,8,1,5
2022-01-08 18:00:00+00:00,18538,-0.2915,18,8,1,5
2022-01-08 19:00:00+00:00,18328,-0.7415,19,8,1,5
2022-01-08 20:00:00+00:00,18325,-0.8915,20,8,1,5
2022-01-08 21:00:00+00:00,18616,-1.0415,21,8,1,5
2022-01-08 22:00:00+00:00,19379,-1.3915,22,8,1,5
2022-01-08 23:00:00+00:00,20485,-1.5914999,23,8,1,5
2022-01-09 00:00:00+00:00,20518,-0.7415,0,9,1,6
2022-01-09 01:00:00+00:00,20151,-0.99149996,1,9,1,6
2022-01-09 02:00:00+00:00,19720,-1.2915,2,9,1,6
2022-01-09 03:00:00+00:00,19125,-1.3915,3,9,1,6
2022-01-09 04:00:00+00:00,18301,-0.8415,4,9,1,6
2022-01-09 05:00:00+00:00,17469,-0.9415,5,9,1,6
2022-01-09 06:00:00+00:00,16668,-0.8415,6,9,1,6
2022-01-09 07:00:00+00:00,16116,-0.4415,7,9,1,6
2022-01-09 08:00:00+00:00,15719,-0.041500002,8,9,1,6
2022-01-09 09:00:00+00:00,15501,0.8585,9,9,1,6
2022-01-09 10:00:00+00:00,15459,1.5085001,10,9,1,6
2022-01-09 11:00:00+00:00,15623,2.1585,11,9,1,6
2022-01-09 12:00:00+00:00,15968,1.6585001,12,9,1,6
2022-01-09 13:00:00+00:00,16425,1.7085,13,9,1,6
2022-01-09 14:00:00+00:00,17011,1.8585,14,9,1,6
2022-01-09 15:00:00+00:00,17687,1.7585001,15,9,1,6
2022-01-09 16:00:00+00:00,18214,1.6085,16,9,1,6
2022-01-09 17:00:00+00:00,18550,1.7585001,17,9,1,6
2022-01-09 18:00:00+00:00,18766,2.0585,18,9,1,6
2022-01-09 19:00:00+00:00,18771,1.9085001,19,9,1,6
2022-01-09 20:00:00+00:00,18752,1.7085,20,9,1,6
2022-01-09 21:00:00+00:00,18833,2.3085,21,9,1,6
2022-01-09 22:00:00+00:00,19331,2.8085,22,9,1,6
2022-01-09 23:00:00+00:00,19879,3.1085,23,9,1,6
2022-01-10 00:00:00+00:00,19707,3.6585,0,10,1,0
2022-01-10 01:00:00+00:00,19293,3.2585,1,10,1,0
2022-01-10 02:00:00+00:00,18792,3.2585,2,10,1,0
2022-01-10 03:00:00+00:00,18046,3.2085001,3,10,1,0
2022-01-10 04:00:00+00:00,17165,3.3085,4,10,1,0
2022-01-10 05:00:00+00:00,16301,2.8085,5,10,1,0
2022-01-10 06:00:00+00:00,15747,2.6085,6,10,1,0
2022-01-10 07:00:00+00:00,15364,2.5585,7,10,1,0
2022-01-10 08:00:00+00:00,15177,3.2085001,8,10,1,0
2022-01-10 09:00:00+00:00,15218,3.5085,9,10,1,0
2022-01-10 10:00:00+00:00,15611,3.7585,10,10,1,0
2022-01-10 11:00:00+00:00,16543,4.0585,11,10,1,0
2022-01-10 12:00:00+00:00,18043,4.0085,12,10,1,0
2022-01-10 13:00:00+00:00,19328,4.2584996,13,10,1,0
2022-01-10 14:00:00+00:00,19752,3.6085,14,10,1,0
2022-01-10 15:00:00+00:00,19754,2.3585,15,10,1,0
2022-01-10 16:00:00+00:00,19710,1.6085,16,10,1,0
2022-01-10 17:00:00+00:00,19715,1.3585,17,10,1,0
2022-01-10 18:00:00+00:00,19758,1.3585,18,10,1,0
2022-01-10 19:00:00+00:00,19789,1.0085,19,10,1,0
2022-01-10 20:00:00+00:00,19900,0.5585,20,10,1,0
2022-01-10 21:00:00+00:00,20344,-0.3915,21,10,1,0
2022-01-10 22:00:00+00:00,21190,-1.4914999,22,10,1,0
2022-01-10 23:00:00+00:00,22215,-2.1915,23,10,1,0
2022-01-11 00:00:00+00:00,22123,-2.3915,0,11,1,1
2022-01-11 01:00:00+00:00,21685,-2.8915,1,11,1,1
2022-01-11 02:00:00+00:00,21118,-3.5414999,2,11,1,1
2022-01-11 03:00:00+00:00,20253,-3.9415,3,11,1,1
2022-01-11 04:00:00+00:00,19165,-4.1415,4,11,1,1
2022-01-11 05:00:00+00:00,18256,-4.3915,5,11,1,1
2022-01-11 06:00:00+00:00,17619,-4.6915,6,11,1,1
2022-01-11 07:00:00+00:00,17239,-4.8415003,7,11,1,1
2022-01-11 08:00:00+00:00,17070,-3.9915001,8,11,1,1
2022-01-11 09:00:00+00:00,17051,-2.6915,9,11,1,1
2022-01-11 10:00:00+00:00,17345,-1.4415,10,11,1,1
2022-01-11 11:00:00+00:00,18144,-0.6415,11,11,1,1
2022-01-11 12:00:00+00:00,19544,-0.6915,12,11,1,1
2022-01-11 13:00:00+00:00,20708,-0.5915,13,11,1,1
2022-01-11 14:00:00+00:00,21229,-0.54150003,14,11,1,1
2022-01-11 15:00:00+00:00,21330,-0.7415,15,11,1,1
2022-01-11 16:00:00+00:00,21107,-0.8415,16,11,1,1
2022-01-11 17:00:00+00:00,20962,-1.2414999,17,11,1,1
2022-01-11 18:00:00+00:00,20886,-1.3414999,18,11,1,1
2022-01-11 19:00:00+00:00,20862,-1.5914999,19,11,1,1
2022-01-11 20:00:00+00:00,20928,-2.1415,20,11,1,1
2022-01-11 21:00:00+00:00,21311,-2.0915,21,11,1,1
2022-01-11 22:00:00+00:00,22203,-1.6415,22,11,1,1
2022-01-11 23:00:00+00:00,23233,-1.2414999,23,11,1,1
2022-01-12 00:00:00+00:00,23151,-1.6915,0,12,1,2
2022-01-12 01:00:00+00:00,22693,-2.4415,1,12,1,2
2022-01-12 02:00:00+00:00,22029,-2.0414999,2,12,1,2
2022-01-12 03:00:00+00:00,21145,-2.4915,3,12,1,2
2022-01-12 04:00:00+00:00,20043,-2.4915,4,12,1,2
2022-01-12 05:00:00+00:00,18992,-1.6915,5,12,1,2
2022-01-12 06:00:00+00:00,18200,-1.0914999,6,12,1,2
2022-01-12 07:00:00+00:00,17640,-0.5915,7,12,1,2
2022-01-12 08:00:00+00:00,17321,-0.19150001,8,12,1,2
2022-01-12 09:00:00+00:00,17208,1.1585001,9,12,1,2
2022-01-12 10:00:00+00:00,17361,1.7085,10,12,1,2
2022-01-12 11:00:00+00:00,18051,1.9085001,11,12,1,2
2022-01-12 12:00:00+00:00,19336,1.8085,12,12,1,2
2022-01-12 13:00:00+00:00,20367,2.1585,13,12,1,2
2022-01-12 14:00:00+00:00,20657,2.0585,14,12,1,2
2022-01-12 15:00:00+00:00,20631,1.7085,15,12,1,2
2022-01-12 16:00:00+00:00,20417,1.7085,16,12,1,2
2022-01-12 17:00:00+00:00,20305,1.5085001,17,12,1,2
2022-01-12 18:00:00+00:00,20082,0.1585,18,12,1,2
2022-01-12 19:00:00+00:00,19953,-0.19150001,19,12,1,2
2022-01-12 20:00:00+00:00,19937,0.5085,20,12,1,2
2022-01-12 21:00:00+00:00,20157,1.6085,21,12,1,2
2022-01-12 22:00:00+00:00,20599,1.9585,22,12,1,2
2022-01-12 23:00:00+00:00,21333,2.3585,23,12,1,2
2022-01-13 00:00:00+00:00,21161,2.8085,0,13,1,3
2022-01-13 01:00:00+00:00,20686,3.0585,1,13,1,3
2022-01-13 02:00:00+00:00,19999,3.1585,2,13,1,3
2022-01-13 03:00:00+00:00,19187,3.2585,3,13,1,3
2022-01-13 04:00:00+00:00,18026,3.3085,4,13,1,3
2022-01-13 05:00:00+00:00,17012,3.3085,5,13,1,3
2022-01-13 06:00:00+00:00,16288,3.3085,6,13,1,3
2022-01-13 07:00:00+00:00,15780,3.4085,7,13,1,3
2022-01-13 08:00:00+00:00,15526,3.7085001,8,13,1,3
2022-01-13 09:00:00+00:00,15437,4.0585,9,13,1,3
2022-01-13 10:00:00+00:00,15647,4.4585,10,13,1,3
2022-01-13 11:00:00+00:00,16388,4.8085,11,13,1,3
2022-01-13 12:00:00+00:00,17793,4.8585,12,13,1,3
2022-01-13 13:00:00+00:00,18812,5.4585,13,13,1,3
2022-01-13 14:00:00+00:00,19153,5.3085,14,13,1,3
2022-01-13 15:00:00+00:00,19127,4.3585,15,13,1,3
2022-01-13 16:00:00+00:00,19020,3.5085,16,13,1,3
2022-01-13 17:00:00+00:00,18757,3.3085,17,13,1,3
2022-01-13 18:00:00+00:00,18465,3.7085001,18,13,1,3
2022-01-13 19:00:00+00:00,18442,3.6085,19,13,1,3
2022-01-13 20:00:00+00:00,18496,3.8085,20,13,1,3
2022-01-13 21:00:00+00:00,18794,3.8585,21,13,1,3
2022-01-13 22:00:00+00:00,19487,3.9585001,22,13,1,3
2022-01-13 23:00:00+00:00,20305,4.2085,23,13,1,3
2022-01-14 00:00:00+00:00,20186,4.4084997,0,14,1,4
2022-01-14 01:00:00+00:00,19729,4.4585,1,14,1,4
2022-01-14 02:00:00+00:00,19135,4.5084996,2,14,1,4
2022-01-14 03:00:00+00:00,18323,4.5585,3,14,1,4
2022-01-14 04:00:00+00:00,17218,4.6584997,4,14,1,4
2022-01-14 05:00:00+00:00,16247,4.7085,5,14,1,4
2022-01-14 06:00:00+00:00,15575,4.5084996,6,14,1,4
2022-01-14 07:00:00+00:00,15087,4.1584997,7,14,1,4
2022-01-14 08:00:00+00:00,14825,4.2085,8,14,1,4
2022-01-14 09:00:00+00:00,14754,4.6085,9,14,1,4
2022-01-14 10:00:00+00:00,14982,5.0585,10,14,1,4
2022-01-14 11:00:00+00:00,15761,5.5084996,11,14,1,4
2022-01-14 12:00:00+00:00,17132,5.4585,12,14,1,4
2022-01-14 13:00:00+00:00,18311,5.8085,13,14,1,4
2022-01-14 14:00:00+00:00,18858,6.3585,14,14,1,4
2022-01-14 15:00:00+00:00,19132,6.8085,15,14,1,4
2022-01-14 16:00:00+00:00,19172,6.9084997,16,14,1,4
2022-01-14 17:00:00+00:00,19187,6.7584996,17,14,1,4
2022-01-14 18:00:00+00:00,19104,6.5084996,18,14,1,4
2022-01-14 19:00:00+00:00,19038,4.9585,19,14,1,4
2022-01-14 20:00:00+00:00,19096,2.7085001,20,14,1,4
2022-01-14 21:00:00+00:00,19427,1.6585001,21,14,1,4
2022-01-14 22:00:00+00:00,20153,1.0585,22,14,1,4
2022-01-14 23:00:00+00:00,21166,0.5585,23,14,1,4
2022-01-15 00:00:00+00:00,21180,0.4585,0,15,1,5
2022-01-15 01:00:00+00:00,20874,0.108500004,1,15,1,5
2022-01-15 02:00:00+00:00,20459,-0.1415,2,15,1,5
2022-01-15 03:00:00+00:00,19944,-0.3415,3,15,1,5
2022-01-15 04:00:00+00:00,19210,-0.5915,4,15,1,5
2022-01-15 05:00:00+00:00,18384,-0.8915,5,15,1,5
2022-01-15 06:00:00+00:00,17800,-1.0415,6,15,1,5
2022-01-15 07:00:00+00:00,17457,-1.1915,7,15,1,5
2022-01-15 08:00:00+00:00,17282,-0.8415,8,15,1,5
2022-01-15 09:00:00+00:00,17248,0.2585,9,15,1,5
2022-01-15 10:00:00+00:00,17387,1.5585,10,15,1,5
2022-01-15 11:00:00+00:00,17737,2.4585001,11,15,1,5
2022-01-15 12:00:00+00:00,18446,2.2585,12,15,1,5
2022-01-15 13:00:00+00:00,19165,2.7585,13,15,1,5
2022-01-15 14:00:00+00:00,19680,2.9585001,14,15,1,5
2022-01-15 15:00:00+00:00,19855,2.4585001,15,15,1,5
2022-01-15 16:00:00+00:00,19874,1.4085001,16,15,1,5
2022-01-15 17:00:00+00:00,19930,-0.041500002,17,15,1,5
2022-01-15 18:00:00+00:00,19899,-0.1415,18,15,1,5
2022-01-15 19:00:00+00:00,20001,-1.0914999,19,15,1,5
2022-01-15 20:00:00+00:00,20246,-0.99149996,20,15,1,5
2022-01-15 21:00:00+00:00,20556,-0.6915,21,15,1,5
2022-01-15 22:00:00+00:00,21346,-1.2414999,22,15,1,5
2022-01-15 23:00:00+00:00,22279,-1.5914999,23,15,1,5
2022-01-16 00:00:00+00:00,22305,-0.7415,0,16,1,6
2022-01-16 01:00:00+00:00,21948,-0.2915,1,16,1,6
2022-01-16 02:00:00+00:00,21573,-0.54150003,2,16,1,6
2022-01-16 03:00:00+00:00,21027,-0.3915,3,16,1,6
2022-01-16 04:00:00+00:00,20298,-0.5915,4,16,1,6
2022-01-16 05:00:00+00:00,19483,-0.3915,5,16,1,6
2022-01-16 06:00:00+00:00,18815,-0.79150003,6,16,1,6
2022-01-16 07:00:00+00:00,18305,-0.9415,7,16,1,6
2022-01-16 08:00:00+00:00,17996,-0.1415,8,16,1,6
2022-01-16 09:00:00+00:00,17856,0.95849997,9,16,1,6
2022-01-16 10:00:00+00:00,17920,2.3585,10,16,1,6
2022-01-16 11:00:00+00:00,18127,3.3585,11,16,1,6
2022-01-16 12:00:00+00:00,18547,2.6585,12,16,1,6
2022-01-16 13:00:00+00:00,19101,2.5585,13,16,1,6
2022-01-16 14:00:00+00:00,19464,2.4585001,14,16,1,6
2022-01-16 15:00:00+00:00,19368,2.3585,15,16,1,6
2022-01-16 16:00:00+00:00,19153,2.2085001,16,16,1,6
2022-01-16 17:00:00+00:00,19038,2.3585,17,16,1,6
2022-01-16 18:00:00+00:00,19116,2.6585,18,16,1,6
2022-01-16 19:00:00+00:00,19253,3.1585,19,16,1,6
2022-01-16 20:00:00+00:00,19532,3.3585,20,16,1,6
2022-01-16 21:00:00+00:00,19995,3.8585,21,16,1,6
2022-01-16 22:00:00+00:00,20688,4.0585,22,16,1,6
2022-01-16 23:00:00+00:00,21403,4.3085,23,16,1,6
2022-01-17 00:00:00+00:00,21155,5.4084997,0,17,1,0
2022-01-17 01:00:00+00:00,20731,5.6584997,1,17,1,0
2022-01-17 02:00:00+00:00,20259,5.4585,2,17,1,0
2022-01-17 03:00:00+00:00,19544,5.0585,3,17,1,0
2022-01-17 04:00:00+00:00,18577,4.8585,4,17,1,0
2022-01-17 05:00:00+00:00,17639,4.7584996,5,17,1,0
2022-01-17 06:00:00+00:00,16909,4.9585,6,17,1,0
2022-01-17 07:00:00+00:00,16407,5.2584996,7,17,1,0
2022-01-17 08:00:00+00:00,16086,5.3085,8,17,1,0
2022-01-17 09:00:00+00:00,15930,5.2584996,9,17,1,0
2022-01-17 10:00:00+00:00,16023,5.8585,10,17,1,0
2022-01-17 11:00:00+00:00,16383,5.5585,11,17,1,0
2022-01-17 12:00:00+00:00,17086,4.8585,12,17,1,0
2022-01-17 13:00:00+00:00,17743,4.7584996,13,17,1,0
2022-01-17 14:00:00+00:00,18445,4.4585,14,17,1,0
2022-01-17 15:00:00+00:00,18922,3.5085,15,17,1,0
2022-01-17 16:00:00+00:00,19106,2.5085,16,17,1,0
2022-01-17 17:00:00+00:00,19708,1.5585,17,17,1,0
2022-01-17 18:00:00+00:00,20043,0.8585,18,17,1,0
2022-01-17 19:00:00+00:00,20173,0.2085,19,17,1,0
2022-01-17 20:00:00+00:00,20108,-0.2915,20,17,1,0
2022-01-17 21:00:00+00:00,20188,-0.79150003,21,17,1,0
2022-01-17 22:00:00+00:00,20630,-1.0914999,22,17,1,0
2022-01-17 23:00:00+00:00,21315,-1.2915,23,17,1,0
2022-01-18 00:00:00+00:00,21063,-0.79150003,0,18,1,1
2022-01-18 01:00:00+00:00,20501,-0.9415,1,18,1,1
2022-01-18 02:00:00+00:00,19877,-0.99149996,2,18,1,1
2022-01-18 03:00:00+00:00,18998,-1.0914999,3,18,1,1
2022-01-18 04:00:00+00:00,17956,-1.2414999,4,18,1,1
2022-01-18 05:00:00+00:00,17032,-0.3915,5,18,1,1
2022-01-18 06:00:00+00:00,16401,0.8085,6,18,1,1
2022-01-18 07:00:00+00:00,16030,1.2585001,7,18,1,1
2022-01-18 08:00:00+00:00,15806,1.5585,8,18,1,1
2022-01-18 09:00:00+00:00,15812,2.2585,9,18,1,1
2022-01-18 10:00:00+00:00,16090,3.3585,10,18,1,1
2022-01-18 11:00:00+00:00,16920,4.5084996,11,18,1,1
2022-01-18 12:00:00+00:00,18297,5.1584997,12,18,1,1
